SITE,Date,Hour,OZONE,TEMP_F,StateCode,CountyCode,SiteNum,Latitude,Longitude,Time,Parameter,YEAR,Month,Day
27-137-7001,2018-04-02,0,21,37.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,02
27-137-7001,2018-04-03,0,11,30.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,03
27-137-7001,2018-04-04,3,13,37.4,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,4,04
27-137-7001,2018-04-05,0,14,42.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,05
27-137-7001,2018-04-06,1,13,39.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,4,06
27-137-7001,2018-04-07,1,15,50,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,4,07
27-137-7001,2018-04-08,2,14,44.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,4,08
27-137-7001,2018-04-09,6,9,55.4,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2018,4,09
27-137-7001,2018-04-10,1,17,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,4,10
27-137-7001,2018-04-11,1,12,51.199999999999996,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,4,11
27-137-7001,2018-04-12,10,9,33.8,27,137,7001,47.523355,-92.536305,1899-12-31T10:00:00Z,88101,2018,4,12
27-137-7001,2018-04-13,0,11,36.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,13
27-137-7001,2018-04-14,0,8,28.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,14
27-137-7001,2018-04-15,2,8,30.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,4,15
27-137-7001,2018-04-16,5,12,26.6,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2018,4,16
27-137-7001,2018-04-17,3,9,37.4,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,4,17
27-137-7001,2018-04-18,1,11,39.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,4,18
27-137-7001,2018-04-19,0,10,44.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,19
27-137-7001,2018-04-20,1,22,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,4,20
27-137-7001,2018-04-21,1,13,60.199999999999996,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,4,21
27-137-7001,2018-04-22,0,11,52.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,22
27-137-7001,2018-04-23,1,15,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,4,23
27-137-7001,2018-04-24,1,9,35.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,4,24
27-137-7001,2018-04-25,2,8,42.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,4,25
27-137-7001,2018-04-26,1,9,41,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,4,26
27-137-7001,2018-04-27,3,9,33.8,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,4,27
27-137-7001,2018-04-28,0,9,37.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,28
27-137-7001,2018-04-29,0,9,39.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,4,29
27-137-7001,2018-04-30,3,8,39.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,4,30
27-137-7001,2018-05-01,0,9,44.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,01
27-137-7001,2018-05-02,4,10,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,5,02
27-137-7001,2018-05-03,2,9,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,5,03
27-137-7001,2018-05-04,1,12,53.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,5,04
27-137-7001,2018-05-05,0,10,47,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,05
27-137-7001,2018-05-06,2,12,44.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,5,06
27-137-7001,2018-05-07,6,12,54.8,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2018,5,07
27-137-7001,2018-05-08,0,18,45.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,08
27-137-7001,2018-05-09,8,11,45.2,27,137,7001,47.523355,-92.536305,1899-12-31T08:00:00Z,88101,2018,5,09
27-137-7001,2018-05-10,1,8,48.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,5,10
27-137-7001,2018-05-11,16,8,53.6,27,137,7001,47.523355,-92.536305,1899-12-31T16:00:00Z,88101,2018,5,11
27-137-7001,2018-05-12,0,10,46.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,12
27-137-7001,2018-05-13,1,8,52.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,5,13
27-137-7001,2018-05-14,0,10,48.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,14
27-137-7001,2018-05-15,0,7,45.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,15
27-137-7001,2018-05-16,4,10,52.4,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,5,16
27-137-7001,2018-05-17,2,15,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,5,17
27-137-7001,2018-05-18,0,20,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,18
27-137-7001,2018-05-19,0,16,55.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,19
27-137-7001,2018-05-20,4,22,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,5,20
27-137-7001,2018-05-21,9,10,59.6,27,137,7001,47.523355,-92.536305,1899-12-31T09:00:00Z,88101,2018,5,21
27-137-7001,2018-05-22,1,10,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,5,22
27-137-7001,2018-05-23,2,11,72.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,5,23
27-137-7001,2018-05-24,2,15,82.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,5,24
27-137-7001,2018-05-25,0,15,80,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,25
27-137-7001,2018-05-26,3,19,83.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,5,26
27-137-7001,2018-05-27,4,15,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,5,27
27-137-7001,2018-05-28,0,10,62,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,28
27-137-7001,2018-05-29,7,13,77,27,137,7001,47.523355,-92.536305,1899-12-31T07:00:00Z,88101,2018,5,29
27-137-7001,2018-05-30,1,21,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,5,30
27-137-7001,2018-05-31,0,18,66.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,5,31
27-137-7001,2018-06-01,5,10,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2018,6,01
27-137-7001,2018-06-02,2,10,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,6,02
27-137-7001,2018-06-03,1,10,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,6,03
27-137-7001,2018-06-04,1,12,72.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,6,04
27-137-7001,2018-06-05,9,7,65,27,137,7001,47.523355,-92.536305,1899-12-31T09:00:00Z,88101,2018,6,05
27-137-7001,2018-06-06,3,32,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,6,06
27-137-7001,2018-06-07,2,10,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,6,07
27-137-7001,2018-06-08,0,11,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,08
27-137-7001,2018-06-09,0,10,71,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,09
27-137-7001,2018-06-10,0,13,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,10
27-137-7001,2018-06-11,0,14,68.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,11
27-137-7001,2018-06-12,1,13,55.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,6,12
27-137-7001,2018-06-13,4,11,71,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,6,13
27-137-7001,2018-06-14,1,12,57.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,6,14
27-137-7001,2018-06-15,0,12,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,15
27-137-7001,2018-06-16,1,19,74.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,6,16
27-137-7001,2018-06-17,2,9,78.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,6,17
27-137-7001,2018-06-18,0,14,65.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,18
27-137-7001,2018-06-19,0,14,54.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,19
27-137-7001,2018-06-20,1,15,54.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,6,20
27-137-7001,2018-06-21,0,10,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,21
27-137-7001,2018-06-22,0,7,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,6,22
27-137-7001,2018-06-23,2,11,78.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,6,23
27-137-7001,2018-06-24,1,11,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,6,24
27-137-7001,2018-06-25,4,10,55.4,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,6,25
27-137-7001,2018-06-26,3,9,57.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,6,26
27-137-7001,2018-06-27,7,14,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T07:00:00Z,88101,2018,6,27
27-137-7001,2018-06-28,1,15,81.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,6,28
27-137-7001,2018-06-29,1,11,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,6,29
27-137-7001,2018-06-30,2,8,80.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,6,30
27-137-7001,2018-07-01,1,10,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,01
27-137-7001,2018-07-02,1,6,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,02
27-137-7001,2018-07-03,1,13,71,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,03
27-137-7001,2018-07-04,2,17,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,7,04
27-137-7001,2018-07-05,4,16,80,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,7,05
27-137-7001,2018-07-06,2,14,83,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,7,06
27-137-7001,2018-07-07,5,15,78.8,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2018,7,07
27-137-7001,2018-07-08,1,9,65.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,08
27-137-7001,2018-07-09,7,6,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T07:00:00Z,88101,2018,7,09
27-137-7001,2018-07-10,4,19,78.8,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,7,10
27-137-7001,2018-07-11,2,24,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,7,11
27-137-7001,2018-07-12,11,12,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T11:00:00Z,88101,2018,7,12
27-137-7001,2018-07-13,0,21,69.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,13
27-137-7001,2018-07-14,5,12,58.4,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2018,7,14
27-137-7001,2018-07-15,0,8,69.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,15
27-137-7001,2018-07-16,1,8,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,16
27-137-7001,2018-07-17,0,12,74.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,17
27-137-7001,2018-07-18,0,11,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,18
27-137-7001,2018-07-19,4,16,72.8,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,7,19
27-137-7001,2018-07-20,0,16,83,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,20
27-137-7001,2018-07-21,0,19,86.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,21
27-137-7001,2018-07-22,0,23,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,22
27-137-7001,2018-07-23,2,11,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,7,23
27-137-7001,2018-07-24,1,11,74,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,24
27-137-7001,2018-07-25,0,14,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,7,25
27-137-7001,2018-07-26,1,21,84.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,26
27-137-7001,2018-07-27,3,10,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,7,27
27-137-7001,2018-07-28,1,8,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,28
27-137-7001,2018-07-29,1,11,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,7,29
27-137-7001,2018-08-05,17,10,77,27,137,7001,47.523355,-92.536305,1899-12-31T17:00:00Z,88101,2018,8,05
27-137-7001,2018-08-06,1,17,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,8,06
27-137-7001,2018-08-07,3,16,74.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,8,07
27-137-7001,2018-08-08,2,15,78.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,8,08
27-137-7001,2018-08-09,0,18,76.4,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,09
27-137-7001,2018-08-10,0,21,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,10
27-137-7001,2018-08-11,2,9,72.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,8,11
27-137-7001,2018-08-12,1,7,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,8,12
27-137-7001,2018-08-13,1,12,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,8,13
27-137-7001,2018-08-14,0,8,72.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,14
27-137-7001,2018-08-15,2,10,81.8,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,8,15
27-137-7001,2018-08-16,2,13,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,8,16
27-137-7001,2018-08-17,0,16,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,17
27-137-7001,2018-08-18,0,12,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,18
27-137-7001,2018-08-19,1,4,71,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,8,19
27-137-7001,2018-08-20,6,5,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2018,8,20
27-137-7001,2018-08-21,6,5,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2018,8,21
27-137-7001,2018-08-22,0,10,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,22
27-137-7001,2018-08-23,1,13,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,8,23
27-137-7001,2018-08-24,3,15,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,8,24
27-137-7001,2018-08-25,5,16,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2018,8,25
27-137-7001,2018-08-26,0,5,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,26
27-137-7001,2018-08-27,5,5,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2018,8,27
27-137-7001,2018-08-28,1,11,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,8,28
27-137-7001,2018-08-29,9,7,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T09:00:00Z,88101,2018,8,29
27-137-7001,2018-08-30,3,7,63.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,8,30
27-137-7001,2018-08-31,0,5,69.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,8,31
27-137-7001,2018-09-01,0,6,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,01
27-137-7001,2018-09-02,9,8,73.4,27,137,7001,47.523355,-92.536305,1899-12-31T09:00:00Z,88101,2018,9,02
27-137-7001,2018-09-03,2,4,68.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,9,03
27-137-7001,2018-09-04,2,5,74.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,9,04
27-137-7001,2018-09-05,0,1,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,05
27-137-7001,2018-09-06,3,7,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,9,06
27-137-7001,2018-09-07,1,9,75.2,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,9,07
27-137-7001,2018-09-08,2,9,71.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,9,08
27-137-7001,2018-09-09,1,11,70.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,9,09
27-137-7001,2018-09-10,1,5,51.199999999999996,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,9,10
27-137-7001,2018-09-11,1,5,51.199999999999996,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,9,11
27-137-7001,2018-09-12,2,9,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,9,12
27-137-7001,2018-09-13,0,7,54.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,13
27-137-7001,2018-09-14,0,6,57.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,14
27-137-7001,2018-09-15,0,6,56,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,15
27-137-7001,2018-09-16,3,8,66.8,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,9,16
27-137-7001,2018-09-17,6,8,64.4,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2018,9,17
27-137-7001,2018-09-18,0,6,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,18
27-137-7001,2018-09-19,2,13,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,9,19
27-137-7001,2018-09-20,3,12,66.8,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,9,20
27-137-7001,2018-09-21,1,7,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,9,21
27-137-7001,2018-09-22,1,7,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,9,22
27-137-7001,2018-09-23,1,13,69.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,9,23
27-137-7001,2018-09-24,3,9,66.2,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,9,24
27-137-7001,2018-09-25,1,15,65,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,9,25
27-137-7001,2018-09-26,3,15,74.60000000000001,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,9,26
27-137-7001,2018-09-27,1,16,79.39999999999999,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,9,27
27-137-7001,2018-09-28,0,21,78.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,28
27-137-7001,2018-09-29,0,5,53,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,9,29
27-137-7001,2018-09-30,2,3,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,9,30
27-137-7001,2018-10-01,1,8,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,10,01
27-137-7001,2018-10-02,1,14,55.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,10,02
27-137-7001,2018-10-03,0,9,50,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,03
27-137-7001,2018-10-04,1,4,43.4,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,10,04
27-137-7001,2018-10-05,10,4,47.6,27,137,7001,47.523355,-92.536305,1899-12-31T10:00:00Z,88101,2018,10,05
27-137-7001,2018-10-06,5,10,53,27,137,7001,47.523355,-92.536305,1899-12-31T05:00:00Z,88101,2018,10,06
27-137-7001,2018-10-07,0,7,45.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,07
27-137-7001,2018-10-08,6,4,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T06:00:00Z,88101,2018,10,08
27-137-7001,2018-10-09,2,6,38.6,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,10,09
27-137-7001,2018-10-10,0,8,45.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,10
27-137-7001,2018-10-11,1,11,47.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,10,11
27-137-7001,2018-10-12,0,10,60.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,12
27-137-7001,2018-10-13,0,14,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,13
27-137-7001,2018-10-14,1,10,59.6,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,10,14
27-137-7001,2018-10-15,0,8,57.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,15
27-137-7001,2018-10-16,9,6,55.4,27,137,7001,47.523355,-92.536305,1899-12-31T09:00:00Z,88101,2018,10,16
27-137-7001,2018-10-17,0,6,51.199999999999996,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,17
27-137-7001,2018-10-18,0,5,48.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,18
27-137-7001,2018-10-19,0,17,62.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,19
27-137-7001,2018-10-20,0,9,50.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,20
27-137-7001,2018-10-21,1,7,45.8,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,10,21
27-137-7001,2018-10-22,0,6,56,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,22
27-137-7001,2018-10-23,0,11,57.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,23
27-137-7001,2018-10-24,0,14,66.8,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,24
27-137-7001,2018-10-25,1,7,57.800000000000004,27,137,7001,47.523355,-92.536305,1899-12-31T01:00:00Z,88101,2018,10,25
27-137-7001,2018-10-26,4,15,59.6,27,137,7001,47.523355,-92.536305,1899-12-31T04:00:00Z,88101,2018,10,26
27-137-7001,2018-10-27,3,9,51.8,27,137,7001,47.523355,-92.536305,1899-12-31T03:00:00Z,88101,2018,10,27
27-137-7001,2018-10-28,0,10,44.6,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,28
27-137-7001,2018-10-29,0,7,39.2,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,29
27-137-7001,2018-10-30,0,7,41,27,137,7001,47.523355,-92.536305,1899-12-31T00:00:00Z,88101,2018,10,30
27-137-7001,2018-10-31,2,5,37.4,27,137,7001,47.523355,-92.536305,1899-12-31T02:00:00Z,88101,2018,10,31
27-137-7554,2016-04-01,1,12,33.8,27,137,7554,46.743657,-92.165998,1899-12-31T01:00:00Z,88101,2016,4,01
27-137-7554,2016-04-02,0,9,35.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,4,02
27-137-7554,2016-04-03,3,4,28.4,27,137,7554,46.743657,-92.165998,1899-12-31T03:00:00Z,88101,2016,4,03
27-137-7554,2016-04-04,2,5,37.4,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,4,04
27-137-7554,2016-04-05,2,9,42.8,27,137,7554,46.743657,-92.165998,1899-12-31T02:00:00Z,88101,2016,4,05
27-137-7554,2016-04-06,0,7,41.6,27,137,7554,46.743657,-92.165998,1899-12-31T00:00:00Z,88101,2016,4,06
